Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long
78966,2020-07-19 03:40:49,2454076758463217,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,306.75,Robert,Andrade,M,27720 Martin Hills,Remer,MN,56672,47.0874,-93.9196,2097,Insurance risk surveyor,1987-10-27,a1e15b780073e53186005b492f269f50,1374205249,46.917912,-93.198711
79083,2020-07-19 04:39:11,4428780983793657331,fraud_Kiehn Inc,grocery_pos,276.43,Richard,Waters,M,7683 Natasha Way Apt. 945,Waukesha,WI,53186,42.9993,-88.2196,95015,"Therapist, occupational",1946-01-02,8f7e0802bc1fc5c0ab7c0abf42b20574,1374208751,43.592156,-88.31310699999999
79834,2020-07-19 11:12:34,2703186189652095,fraud_Gerlach Inc,shopping_net,981.45,Jennifer,Banks,F,561 Perry Cove,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",1988-03-09,02a7923e18e7cd2f886ee3c5aa0f3416,1374232354,36.576273,-81.304536
80749,2020-07-19 16:52:12,3534330126107879,"fraud_Reichert, Rowe and Mraz",shopping_net,1022.5,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1978-01-15,67b6463c531115094f3284eabbf77dc2,1374252732,45.113582,-108.650595
81469,2020-07-19 21:02:01,2703186189652095,"fraud_Hettinger, McCullough and Fay",home,218.12,Jennifer,Banks,F,561 Perry Cove,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",1988-03-09,3007437b564425168be435037bf1d958,1374267721,35.411375,-81.649807
81647,2020-07-19 22:00:56,3534330126107879,fraud_Kuphal-Predovic,misc_net,779.4,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1978-01-15,2bcd83706161cc85fb485696159c0b1e,1374271256,46.115585,-108.565385
81662,2020-07-19 22:05:33,4428780983793657331,"fraud_Reichert, Huels and Hoppe",shopping_net,1040.83,Richard,Waters,M,7683 Natasha Way Apt. 945,Waukesha,WI,53186,42.9993,-88.2196,95015,"Therapist, occupational",1946-01-02,71ba289e95b080d29e8d0cc987fc726d,1374271533,42.513649,-88.337195
81684,2020-07-19 22:13:25,3534330126107879,"fraud_Zboncak, Rowe and Murazik",shopping_net,857.24,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1978-01-15,a47d4329a158dd2c63027c30890be3ed,1374272005,46.047818,-109.446927
81697,2020-07-19 22:15:59,2454076758463217,fraud_Beier-Hyatt,shopping_pos,795.09,Robert,Andrade,M,27720 Martin Hills,Remer,MN,56672,47.0874,-93.9196,2097,Insurance risk surveyor,1987-10-27,2f0bc836dc7e1d03fafc5ed6878a6029,1374272159,47.158087,-93.759129
81702,2020-07-19 22:17:40,2703186189652095,"fraud_Cronin, Kshlerin and Weber",health_fitness,20.43,Jennifer,Banks,F,561 Perry Cove,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",1988-03-09,aa89941e109eb72ef4909a342f17f870,1374272260,35.946295,-80.57757
81715,2020-07-19 22:21:21,3534330126107879,fraud_Heaney-Marquardt,entertainment,503.53,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1978-01-15,a4b226b750ab2e04f80c024834977b15,1374272481,44.557191,-107.920422
81731,2020-07-19 22:26:31,4428780983793657331,fraud_Klocko LLC,misc_net,890.68,Richard,Waters,M,7683 Natasha Way Apt. 945,Waukesha,WI,53186,42.9993,-88.2196,95015,"Therapist, occupational",1946-01-02,84674cce855303c45f6b5964892fd003,1374272791,42.848162,-87.778512
81736,2020-07-19 22:27:40,4428780983793657331,"fraud_Bernier, Volkman and Hoeger",misc_net,694.13,Richard,Waters,M,7683 Natasha Way Apt. 945,Waukesha,WI,53186,42.9993,-88.2196,95015,"Therapist, occupational",1946-01-02,5048b0028976310e09834403de1bc4cb,1374272860,43.144953,-88.419539
81752,2020-07-19 22:32:39,2703186189652095,fraud_Gaylord-Powlowski,home,254.25,Jennifer,Banks,F,561 Perry Cove,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",1988-03-09,b443cb64e4f67180db49592070cec0b3,1374273159,37.05618,-81.14272700000001
81757,2020-07-19 22:33:45,3534330126107879,fraud_Beer-Jast,kids_pets,18.86,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1978-01-15,b43ec1f961b7967e742eddf48ca7045b,1374273225,45.869047,-108.51966000000002
81775,2020-07-19 22:38:32,375534208663984,"fraud_Reichert, Shanahan and Hayes",shopping_net,1000.47,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,8a449d7fd31a1bed7ea3d727aa4df4a6,1374273512,38.442526,-78.556268
81833,2020-07-19 23:00:12,2454076758463217,fraud_Roob-Okuneva,health_fitness,23.34,Robert,Andrade,M,27720 Martin Hills,Remer,MN,56672,47.0874,-93.9196,2097,Insurance risk surveyor,1987-10-27,19bbfe4dd4cd6f71f659012c0ca45f7d,1374274812,46.150896,-94.020578
81835,2020-07-19 23:01:40,2454076758463217,fraud_Erdman-Ebert,personal_care,22.66,Robert,Andrade,M,27720 Martin Hills,Remer,MN,56672,47.0874,-93.9196,2097,Insurance risk surveyor,1987-10-27,2a6ccf783ea7c6ccbc9c43112ff86860,1374274900,46.385726,-93.212891
81839,2020-07-19 23:02:31,375534208663984,fraud_Strosin-Cruickshank,grocery_pos,304.55,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,fb23e173c635781fb9d63505065987a6,1374274951,38.009625,-78.766662
81861,2020-07-19 23:10:40,3534330126107879,fraud_Jast Ltd,shopping_net,843.65,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1978-01-15,814ff486439058aa89b8070b5f962d4e,1374275440,45.933766,-109.034805
81872,2020-07-19 23:15:44,2703186189652095,fraud_Ullrich Ltd,kids_pets,17.41,Jennifer,Banks,F,561 Perry Cove,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",1988-03-09,3f9a7e00a75941a8e99541469f23c850,1374275744,36.305746,-80.929714
81909,2020-07-19 23:25:55,3534330126107879,"fraud_Heathcote, Yost and Kertzmann",shopping_net,723.15,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1978-01-15,4f1077d7caab592a698de7ec0bffb2c9,1374276355,45.866906,-108.50611200000002
81937,2020-07-19 23:35:50,2703186189652095,fraud_Auer LLC,personal_care,16.5,Jennifer,Banks,F,561 Perry Cove,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",1988-03-09,f352a501c940c19d532cfca12627b1f6,1374276950,36.030888,-80.282022
81960,2020-07-19 23:45:30,375534208663984,fraud_Kuhic LLC,shopping_net,1036.64,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,88156d1e6a4068c0a4e37100d3c57e80,1374277530,38.650959,-79.825939
81979,2020-07-19 23:55:53,4428780983793657331,"fraud_Little, Gutmann and Lynch",shopping_net,1068.32,Richard,Waters,M,7683 Natasha Way Apt. 945,Waukesha,WI,53186,42.9993,-88.2196,95015,"Therapist, occupational",1946-01-02,9ad5f1ab3c823bef5599438aa341ae99,1374278153,42.727735,-88.40260500000001
81992,2020-07-20 00:00:52,2268221587779419,fraud_Mante Group,misc_net,707.11,Peggy,Berry,F,517 Vasquez Lodge,Vancouver,WA,98665,45.6892,-122.6616,299480,Teaching laboratory technician,1985-01-02,bdcf069b640bdfedcca63e529c0d9205,1374278452,44.993214,-123.335403
82009,2020-07-20 00:06:38,2268221587779419,"fraud_Towne, Greenholt and Koepp",shopping_net,967.39,Peggy,Berry,F,517 Vasquez Lodge,Vancouver,WA,98665,45.6892,-122.6616,299480,Teaching laboratory technician,1985-01-02,afe3b8a3dd4e23951963ffcfa5f6668f,1374278798,46.221079,-123.626395
82020,2020-07-20 00:11:43,375534208663984,"fraud_Heller, Gutmann and Zieme",grocery_pos,325.81,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,ab983e92f9606ea92c21d071f7cb5ee4,1374279103,37.806283,-79.30593499999999
82124,2020-07-20 00:57:49,4428780983793657331,"fraud_Tillman, Dickinson and Labadie",gas_transport,7.28,Richard,Waters,M,7683 Natasha Way Apt. 945,Waukesha,WI,53186,42.9993,-88.2196,95015,"Therapist, occupational",1946-01-02,cb260e8b203ed37c6fe087ea9e36c8bd,1374281869,43.879333,-88.726794
82125,2020-07-20 00:57:58,4225990116481262579,"fraud_Olson, Becker and Koch",gas_transport,7.41,Brian,Simpson,M,2711 Duran Pines,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,1966-12-03,2a48081f8dd790d4a2afb054c5393928,1374281878,20.916219,-155.31916299999995
82203,2020-07-20 01:36:36,4874017206859125,"fraud_Moen, Reinger and Murphy",grocery_pos,340.67,Lauren,Williams,F,065 Jones Stravenue,Lake Oswego,OR,97034,45.4093,-122.6847,42817,Planning and development surveyor,1982-05-28,fa92fd0233ce046c658ce2582e1eb5b2,1374284196,46.125588,-123.173937
82387,2020-07-20 03:05:18,375534208663984,fraud_Rutherford-Mertz,grocery_pos,302.77,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,513024545e4bdd5e21a7f3baa7a9979b,1374289518,39.208633,-79.91475
82388,2020-07-20 03:05:54,375534208663984,"fraud_Swift, Bradtke and Marquardt",grocery_net,8.39,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,c2a4a1fc199b9e710c6959b9d2f7a4f1,1374289554,38.424982,-79.419165
84649,2020-07-20 17:20:08,375534208663984,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,790.22,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,e7ba0019e888ef85d2184ef49cf2723c,1374340808,38.864226,-79.199637
85650,2020-07-20 22:00:44,375534208663984,fraud_Beier-Hyatt,shopping_pos,768.27,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,9d6e31b4112884d09342eb612fd4a410,1374357644,37.906677,-79.12953900000001
85656,2020-07-20 22:02:50,375534208663984,"fraud_Huel, Hammes and Witting",grocery_pos,317.09,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,b38de308e469d41544767e1b9c5b513d,1374357770,37.588409000000006,-78.581611
85669,2020-07-20 22:05:35,375534208663984,"fraud_Ruecker, Beer and Collier",shopping_net,1152.49,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,7dfa0c04f69b0b82875e6fd6134c6f9e,1374357935,38.877282,-79.924397
85670,2020-07-20 22:05:45,375534208663984,fraud_Durgan-Auer,misc_net,920.6,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,880e729d8adabcac2c9f0610b52ff14a,1374357945,38.831006,-79.108034
85686,2020-07-20 22:11:41,375534208663984,"fraud_Schoen, Nienow and Bauch",personal_care,19.19,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,19fb71b43f161428119ae56c102d9cad,1374358301,38.582544,-79.508562
85691,2020-07-20 22:12:37,4428780983793657331,fraud_O'Keefe-Hudson,grocery_pos,304.85,Richard,Waters,M,7683 Natasha Way Apt. 945,Waukesha,WI,53186,42.9993,-88.2196,95015,"Therapist, occupational",1946-01-02,063cb6f35ed1f048c4d80a59093826b8,1374358357,43.126331,-88.10964
85700,2020-07-20 22:14:53,4225990116481262579,"fraud_Ferry, Lynch and Kautzer",misc_net,866.99,Brian,Simpson,M,2711 Duran Pines,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,1966-12-03,5f9ddb00cb52b8b3570209af2dd0f7a2,1374358493,20.990102,-154.986614
85715,2020-07-20 22:18:56,4225990116481262579,"fraud_Swaniawski, Lowe and Robel",shopping_pos,981.64,Brian,Simpson,M,2711 Duran Pines,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,1966-12-03,4e53601ea55e6cc353139314d4ead668,1374358736,19.607092,-155.217781
85764,2020-07-20 22:33:01,4874017206859125,"fraud_Eichmann, Hayes and Treutel",travel,9.09,Lauren,Williams,F,065 Jones Stravenue,Lake Oswego,OR,97034,45.4093,-122.6847,42817,Planning and development surveyor,1982-05-28,7d55362d89494d73b0d06f749b766960,1374359581,45.517912,-122.373091
85779,2020-07-20 22:36:33,4225990116481262579,"fraud_Labadie, Treutel and Bode",shopping_net,1055.28,Brian,Simpson,M,2711 Duran Pines,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,1966-12-03,e99057b3037ac364cbcbb3e9b6493d54,1374359793,20.263798,-155.011675
85854,2020-07-20 22:57:29,375534208663984,fraud_DuBuque LLC,grocery_pos,316.07,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,707156f465ee98d4c9b5ddc43a702cf9,1374361049,39.279,-79.143204
85863,2020-07-20 23:00:39,4428780983793657331,fraud_Boyer PLC,shopping_net,995.02,Richard,Waters,M,7683 Natasha Way Apt. 945,Waukesha,WI,53186,42.9993,-88.2196,95015,"Therapist, occupational",1946-01-02,9fc83f489f0012616b4d6fd64a755b8d,1374361239,43.29782,-87.30996800000001
85879,2020-07-20 23:05:14,4428780983793657331,"fraud_Kihn, Abernathy and Douglas",shopping_net,960.91,Richard,Waters,M,7683 Natasha Way Apt. 945,Waukesha,WI,53186,42.9993,-88.2196,95015,"Therapist, occupational",1946-01-02,91d495ec9b58c64a5815c3c4af86f148,1374361514,42.027111,-88.529956
85897,2020-07-20 23:10:36,4874017206859125,fraud_Erdman-Ebert,personal_care,21.48,Lauren,Williams,F,065 Jones Stravenue,Lake Oswego,OR,97034,45.4093,-122.6847,42817,Planning and development surveyor,1982-05-28,57f4fc4fdd55f5023182483796c0f44b,1374361836,45.299985,-122.538645
85908,2020-07-20 23:16:26,4225990116481262579,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,888.45,Brian,Simpson,M,2711 Duran Pines,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,1966-12-03,78eb12322647016f44792a0110409c73,1374362186,19.393922,-156.469371
85967,2020-07-20 23:35:37,4428780983793657331,fraud_Kerluke-Abshire,shopping_net,1076.88,Richard,Waters,M,7683 Natasha Way Apt. 945,Waukesha,WI,53186,42.9993,-88.2196,95015,"Therapist, occupational",1946-01-02,c62355b0854c230cf9da86a158dfc6da,1374363337,43.725099,-88.99354100000001
86000,2020-07-20 23:45:28,4874017206859125,fraud_Stark-Koss,home,274.01,Lauren,Williams,F,065 Jones Stravenue,Lake Oswego,OR,97034,45.4093,-122.6847,42817,Planning and development surveyor,1982-05-28,cd05b87c1f22509e7b64d4dab6a3ad49,1374363928,44.510266,-122.022782
86102,2020-07-21 00:22:06,4874017206859125,fraud_Stamm-Rodriguez,misc_pos,7.09,Lauren,Williams,F,065 Jones Stravenue,Lake Oswego,OR,97034,45.4093,-122.6847,42817,Planning and development surveyor,1982-05-28,828bdfa0f152a6fafa5606d50909199b,1374366126,46.005943,-123.597116
86124,2020-07-21 00:31:55,4874017206859125,"fraud_Koss, McLaughlin and Mayer",food_dining,118.54,Lauren,Williams,F,065 Jones Stravenue,Lake Oswego,OR,97034,45.4093,-122.6847,42817,Planning and development surveyor,1982-05-28,05f1169b0df305901dfe121ef8adc380,1374366715,45.410675,-123.397432
86150,2020-07-21 00:49:22,4797297220948468262,"fraud_Kuhic, Bins and Pfeffer",shopping_net,758.2,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,1304671b6058fadb43f297b97ae419ff,1374367762,38.468934,-86.302768
86261,2020-07-21 01:43:05,2268221587779419,fraud_Friesen Inc,shopping_pos,694.91,Peggy,Berry,F,517 Vasquez Lodge,Vancouver,WA,98665,45.6892,-122.6616,299480,Teaching laboratory technician,1985-01-02,c645750796d982e5e4d9b073769fc9ae,1374370985,44.932577,-123.071139
86283,2020-07-21 01:54:47,4874017206859125,fraud_Schmidt and Sons,shopping_net,952.53,Lauren,Williams,F,065 Jones Stravenue,Lake Oswego,OR,97034,45.4093,-122.6847,42817,Planning and development surveyor,1982-05-28,8a30c1f1f5ad3b1cbdfae8644eed6201,1374371687,46.359524,-123.032119
86348,2020-07-21 02:23:10,4797297220948468262,"fraud_Raynor, Reinger and Hagenes",gas_transport,10.86,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,1f4186d167468fe5df63857ab965d1aa,1374373390,39.017017,-86.076657
86373,2020-07-21 02:32:15,4797297220948468262,fraud_Rau and Sons,grocery_pos,310.49,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,643a392353d6f4d56fdca29f2a912ea8,1374373935,38.25085,-86.730716
88338,2020-07-21 15:45:05,4225990116481262579,fraud_Kozey-Boehm,shopping_net,979.57,Brian,Simpson,M,2711 Duran Pines,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,1966-12-03,9633c6486fee0f27263f14bdd1b53703,1374421505,20.184493,-156.069084
89628,2020-07-21 22:24:16,4225990116481262579,fraud_Strosin-Cruickshank,grocery_pos,306.85,Brian,Simpson,M,2711 Duran Pines,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,1966-12-03,318ef54276eedaaab82ca8909d14057a,1374445456,19.161782,-155.890773
89644,2020-07-21 22:28:19,4797297220948468262,fraud_Ruecker-Mayert,kids_pets,17.79,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,404dfc0e52a5d25a1b50bdf0cd3d467c,1374445699,39.721608,-86.457261
89757,2020-07-21 22:59:02,4225990116481262579,fraud_Schamberger-O'Keefe,grocery_pos,293.98,Brian,Simpson,M,2711 Duran Pines,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,1966-12-03,3942ce527006baa2ae489511ca39ee55,1374447542,20.964497,-156.480766
89772,2020-07-21 23:03:47,4797297220948468262,fraud_Beer-Jast,kids_pets,22.02,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,35cd8447417ccf8d5938c04cf5eabd34,1374447827,38.596484,-86.172363
89798,2020-07-21 23:09:48,4797297220948468262,"fraud_Cole, Hills and Jewess",home,262.82,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,47a17730149a907b1175bda0119f64e0,1374448188,38.602859,-86.306075
89849,2020-07-21 23:27:40,4797297220948468262,fraud_Lynch-Wisozk,home,230.51,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,18f87d6957dd75e64e9f100059325bcb,1374449260,39.762481,-85.862616
89926,2020-07-21 23:49:05,4225990116481262579,fraud_Durgan-Auer,misc_net,784.55,Brian,Simpson,M,2711 Duran Pines,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,1966-12-03,d5aea7ebde800a5b031219eab8d66719,1374450545,20.022969,-155.387994
89934,2020-07-21 23:50:40,4797297220948468262,"fraud_Wuckert, Wintheiser and Friesen",home,271.38,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,f9386d1aa8c46df41cc116098e24c8d7,1374450640,39.780983,-86.236041
89939,2020-07-21 23:54:26,4797297220948468262,fraud_Cruickshank-Mills,entertainment,547.99,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,4bd7db50ab7fd4ffbf14e4199e0ae4a2,1374450866,38.00437,-87.02705300000001
90006,2020-07-22 00:39:35,4797297220948468262,fraud_McCullough LLC,misc_pos,789.86,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,b8ab28a57adab274e324b6ee3f3686ff,1374453575,39.203152,-87.41735200000001
90012,2020-07-22 00:45:20,4195740185974,fraud_Erdman-Kertzmann,gas_transport,12.4,Benjamin,Robinson,M,0701 John Ranch,Portland,OR,97210,45.5303,-122.7033,841711,"Engineer, building services",1963-04-04,ad131a6f55acb2f9cf860cc34af04bec,1374453920,45.619941,-123.00991100000002
90114,2020-07-22 02:22:17,4195740185974,"fraud_Olson, Becker and Koch",gas_transport,9.31,Benjamin,Robinson,M,0701 John Ranch,Portland,OR,97210,45.5303,-122.7033,841711,"Engineer, building services",1963-04-04,bb07c9171256dce872000c1766c15854,1374459737,44.901522,-122.60014
90132,2020-07-22 02:39:51,4797297220948468262,fraud_Torp-Labadie,gas_transport,8.81,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,d94b12b3e7c8785ac97a790a24091974,1374460791,39.429037,-87.423242
90156,2020-07-22 03:11:26,4195740185974,"fraud_Connelly, Reichert and Fritsch",gas_transport,8.2,Benjamin,Robinson,M,0701 John Ranch,Portland,OR,97210,45.5303,-122.7033,841711,"Engineer, building services",1963-04-04,069c9549a8384f758c5d2a83299c7b1a,1374462686,45.125215,-123.364694
90175,2020-07-22 03:26:57,4195740185974,fraud_Bartoletti-Wunsch,gas_transport,7.65,Benjamin,Robinson,M,0701 John Ranch,Portland,OR,97210,45.5303,-122.7033,841711,"Engineer, building services",1963-04-04,1d043824d6eea7c631cd24e12c0911bb,1374463617,45.040038,-121.810712
90178,2020-07-22 03:31:11,4195740185974,fraud_Kilback LLC,grocery_pos,314.36,Benjamin,Robinson,M,0701 John Ranch,Portland,OR,97210,45.5303,-122.7033,841711,"Engineer, building services",1963-04-04,ce7eb120e3a0864f5b58f46f310e3bce,1374463871,45.219497,-122.427224
90406,2020-07-22 07:21:42,4797297220948468262,"fraud_Heller, Gutmann and Zieme",grocery_pos,353.17,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,318ff1b669b5a5eb1656247672ffa143,1374477702,39.394551,-86.02461
91393,2020-07-22 19:46:14,4797297220948468262,"fraud_Kling, Howe and Schneider",home,258.3,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,36cb3ea22581db131ac57dc165e76a1c,1374522374,39.609781,-87.062331
91637,2020-07-22 22:36:12,4195740185974,"fraud_Rohan, White and Aufderhar",misc_net,897.8,Benjamin,Robinson,M,0701 John Ranch,Portland,OR,97210,45.5303,-122.7033,841711,"Engineer, building services",1963-04-04,0916d6c3e5a18e696b01b30b1d5df98c,1374532572,45.545722,-123.244956
91664,2020-07-22 22:52:00,4195740185974,fraud_Jast Ltd,shopping_net,993.91,Benjamin,Robinson,M,0701 John Ranch,Portland,OR,97210,45.5303,-122.7033,841711,"Engineer, building services",1963-04-04,6bf65abccea83315a328da17fbd55642,1374533520,45.551237,-123.655281
91705,2020-07-22 23:26:45,4797297220948468262,"fraud_Bahringer, Osinski and Block",food_dining,132.1,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,bdc03f695ea606057e29f7d4f68a351b,1374535605,38.250704,-86.82561199999999
91711,2020-07-22 23:31:15,4195740185974,"fraud_Towne, Greenholt and Koepp",shopping_net,1078.15,Benjamin,Robinson,M,0701 John Ranch,Portland,OR,97210,45.5303,-122.7033,841711,"Engineer, building services",1963-04-04,096a24104b0705dfad38a1e4219ebca7,1374535875,44.616924,-122.043982
91774,2020-07-23 00:19:06,4961003488432306,fraud_Kuvalis Ltd,gas_transport,18.71,Stacy,Walsh,F,324 Donna Ridge Suite 651,Cressona,PA,17929,40.6284,-76.195,1606,Ecologist,1966-05-10,c8e304b347346e922c293e6b4656e95e,1374538746,40.813117,-75.96804200000001
91852,2020-07-23 01:24:03,4961003488432306,fraud_Schmitt Inc,gas_transport,21.45,Stacy,Walsh,F,324 Donna Ridge Suite 651,Cressona,PA,17929,40.6284,-76.195,1606,Ecologist,1966-05-10,c66670cda376f6f8f43182f1f9de42f2,1374542643,41.452924,-76.696611
91979,2020-07-23 03:12:28,4195740185974,fraud_Koepp-Witting,grocery_pos,304.03,Benjamin,Robinson,M,0701 John Ranch,Portland,OR,97210,45.5303,-122.7033,841711,"Engineer, building services",1963-04-04,d2991cf81cdfc235ae05da2645ad5f35,1374549148,46.223665,-122.805202
92597,2020-07-23 11:53:38,4961003488432306,fraud_Koss and Sons,gas_transport,17.26,Stacy,Walsh,F,324 Donna Ridge Suite 651,Cressona,PA,17929,40.6284,-76.195,1606,Ecologist,1966-05-10,44e57c93ac453786ee5fe4b9c09d113e,1374580418,41.274733000000005,-75.80236500000001
93626,2020-07-23 22:06:29,4195740185974,"fraud_Kerluke, Considine and Macejkovic",misc_net,716.45,Benjamin,Robinson,M,0701 John Ranch,Portland,OR,97210,45.5303,-122.7033,841711,"Engineer, building services",1963-04-04,293ee1a4bea32eae3ea12e769c16ef64,1374617189,44.62066,-122.081829
93670,2020-07-23 22:30:36,4961003488432306,fraud_Haley Group,misc_pos,49.79,Stacy,Walsh,F,324 Donna Ridge Suite 651,Cressona,PA,17929,40.6284,-76.195,1606,Ecologist,1966-05-10,c29e6f0398c744e7c9a39f957c5811b6,1374618636,40.463873,-75.881064
93728,2020-07-23 23:05:05,4195740185974,fraud_Lemke-Gutmann,shopping_net,1042.2,Benjamin,Robinson,M,0701 John Ranch,Portland,OR,97210,45.5303,-122.7033,841711,"Engineer, building services",1963-04-04,88bce5e3c5f6e0cd0cf3aaa48be41441,1374620705,45.053654,-121.732743
93751,2020-07-23 23:16:22,4961003488432306,"fraud_Daugherty, Pouros and Beahan",shopping_pos,750.68,Stacy,Walsh,F,324 Donna Ridge Suite 651,Cressona,PA,17929,40.6284,-76.195,1606,Ecologist,1966-05-10,0d91b7bc60cb68e95612bfaf9b89b048,1374621382,41.43607,-76.939601
93774,2020-07-23 23:30:23,4195740185974,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,865.11,Benjamin,Robinson,M,0701 John Ranch,Portland,OR,97210,45.5303,-122.7033,841711,"Engineer, building services",1963-04-04,20bd84c2f0016403e50992200d04b706,1374622223,44.819798,-121.749408
